traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
2960.0,2024-05-03T07:00Z,London,Southwark,3711.0,14.256748150304622,5.0,,Dry,5661.0
2961.0,03/05/2024 08AM,London,Southwark,,47.75883689505029,8.0,,Dry,44835.0
2962.0,2024-05-03T09:00Z,London,,1794.0,42.63544503155719,3.0,Medium,Snowy,7523.0
2963.0,2024-05-03T10:00Z,London,Kensington,4307.0,-18.046654712716553,51.0,,Snowy,1041.0
2964.0,,London,Southwark,2121.0,59.486420179238664,5.0,,Wet,8984.0
2965.0,2024-05-03 12:00,London,Kensington,3590.0,20.880803128554604,5.0,Medium,,
2966.0,TBD,,,4207.0,42.604268200360366,8.0,Medium,Snowy,7542.0
2967.0,2024-05-03 14:00,London,Chelsea,,114.13860446258437,1.0,High,Wet,8100.0
2968.0,2099-00-00 99:99,London,Southwark,2497.0,105.56901097362707,5.0,High,Dry,4967.0
2969.0,2099-00-00 99:99,London,Camden,2950.0,48.7414770017973,0.0,,Damaged,2525.0
2970.0,03/05/2024 05PM,London,Kensington,4517.0,30.401468266239796,0.0,,Damaged,2386.0
2971.0,2024-05-03 18:00,London,Southwark,792.0,69.57917280717301,3.0,High,Dry,2295.0
2972.0,TBD,,Islington,3778.0,73.76635324747687,6.0,,Damaged,2117.0
2973.0,2024-05-03T20:00Z,,Islington,4292.0,102.30838964565504,3.0,High,Dry,7720.0
2974.0,03/05/2024 09PM,,Chelsea,1229.0,47.81584307285006,1.0,High,Damaged,8014.0
2975.0,03/05/2024 10PM,London,,20006.0,94.65846857176275,6.0,High,Damaged,2074.0
2976.0,2099-00-00 99:99,London,Chelsea,29595.0,96.51798167957195,,High,Dry,197.0
2977.0,TBD,London,Islington,4210.0,-14.814990890355666,6.0,,Damaged,6540.0
2978.0,TBD,London,Kensington,1440.0,96.8282710035164,6.0,Low,Snowy,2626.0
2979.0,04/05/2024 02AM,London,Camden,,9.968546465883865,5.0,,Damaged,
2980.0,04/05/2024 03AM,London,Southwark,4567.0,41.41414079674819,,Low,Dry,432.0
2981.0,2024-05-04T04:00Z,London,Southwark,2670.0,-17.266396971590243,4.0,High,Dry,5279.0
2982.0,04/05/2024 05AM,,Southwark,1180.0,68.16175377771155,0.0,High,Snowy,4611.0
2983.0,2024-05-04T06:00Z,London,Camden,2827.0,37.0371921773216,2.0,,,4982.0
2984.0,TBD,London,Islington,4867.0,41.24989553292439,6.0,Low,Damaged,6925.0
2985.0,2024-05-04 08:00,,Islington,4638.0,85.4164286668278,8.0,High,Dry,3980.0
2986.0,2024-05-04 09:00,,Camden,,63.0918199714792,8.0,Low,Dry,4208.0
2987.0,04/05/2024 10AM,,Southwark,1688.0,,9.0,Low,Wet,2031.0
2988.0,2099-00-00 99:99,London,,845.0,6.04264710379478,4.0,High,Damaged,7206.0
2989.0,TBD,,Kensington,1156.0,104.93000006097446,4.0,,Dry,2074.0
2990.0,2024-05-04 13:00,London,,10762.0,70.33230774042845,9.0,High,,6961.0
2991.0,04/05/2024 02PM,London,Kensington,2655.0,44.55909375063515,4.0,High,Wet,923.0
2992.0,2024-05-04T15:00Z,,Islington,1152.0,38.191471354145065,0.0,Low,Snowy,4219.0
2993.0,04/05/2024 04PM,London,Southwark,4574.0,61.905654325974,0.0,Low,Snowy,16552.0
,04/05/2024 05PM,,Southwark,442.0,72.86971468883182,7.0,Low,,6236.0
2995.0,2024-05-04 18:00,,Camden,4369.0,57.60281063903941,3.0,Low,,4770.0
2996.0,04/05/2024 07PM,London,Kensington,22916.0,15.654481498825717,1.0,Low,,41886.0
2997.0,2024-05-04 20:00,,Kensington,4699.0,26.00398907211625,8.0,Medium,Dry,3547.0
2998.0,2024-05-04 21:00,London,,793.0,-18.768952719204076,1.0,High,,7343.0
2999.0,04/05/2024 10PM,,Southwark,993.0,102.17120426717084,2.0,Low,,2941.0
3000.0,04/05/2024 11PM,London,Southwark,3243.0,107.11090867955828,0.0,Low,Dry,866.0
3001.0,TBD,London,Kensington,1399.0,-10.317565571235841,33.0,Low,Dry,556.0
3002.0,2099-00-00 99:99,London,Islington,28546.0,10.266243798082176,1.0,High,Damaged,34031.0
3003.0,TBD,London,Southwark,4543.0,11.390795602280992,2.0,Medium,,
3004.0,05/05/2024 03AM,London,Kensington,3419.0,73.0603709061386,3.0,High,Wet,7426.0
3005.0,2024-05-05 04:00,London,Chelsea,3792.0,78.65175756192947,7.0,High,Dry,1181.0
3006.0,TBD,London,Southwark,3114.0,117.14019379964859,0.0,,,7295.0
3007.0,05/05/2024 06AM,London,Camden,3535.0,84.45972782697109,7.0,,Wet,4999.0
3008.0,2024-05-05T07:00Z,,Kensington,3623.0,109.1814333850682,2.0,Medium,Snowy,43133.0
3009.0,2099-00-00 99:99,London,Camden,4674.0,47.4544497812843,2.0,Medium,,43746.0
3010.0,2024-05-05 09:00,London,,844.0,8.685332163769665,3.0,High,,6717.0
3011.0,2024-05-05 10:00,London,Kensington,1457.0,79.59028709370733,8.0,,Damaged,35989.0
,TBD,,Islington,669.0,95.63068526019025,8.0,,Wet,5366.0
3013.0,2024-05-05T12:00Z,London,,1524.0,27.95629724054601,5.0,Low,,26359.0
3014.0,2099-00-00 99:99,London,Islington,4938.0,39.97648610081969,8.0,Low,Wet,39285.0
3015.0,TBD,London,Islington,,27.11757706667878,4.0,,Dry,575.0
3016.0,2024-05-05 15:00,,Chelsea,1726.0,43.14680710815474,4.0,Medium,Wet,5922.0
3017.0,TBD,,Chelsea,87.0,19.499883666476986,3.0,Medium,Snowy,143.0
3018.0,TBD,,Camden,1943.0,5.937145676043512,1.0,Medium,Wet,2502.0
3019.0,2024-05-05T18:00Z,,Islington,2217.0,106.87319096929694,5.0,Low,Damaged,26715.0
3020.0,2024-05-05T19:00Z,,Kensington,4085.0,10.589135414520161,4.0,High,Wet,889.0
3021.0,,,Chelsea,4681.0,67.98680158334227,2.0,Low,,3317.0
3022.0,05/05/2024 09PM,London,Kensington,1821.0,49.71896259550689,5.0,,,5727.0
3023.0,2024-05-05T22:00Z,London,Chelsea,3263.0,44.694157041683376,3.0,Medium,Dry,5238.0
3024.0,2024-05-05T23:00Z,London,Camden,4498.0,63.14775913471876,4.0,Low,Snowy,24621.0
3025.0,2024-05-06T00:00Z,London,Chelsea,4701.0,116.81533848488553,7.0,High,Wet,1760.0
3026.0,2024-05-06T01:00Z,London,,4896.0,-1.1375881016810148,6.0,Medium,,6773.0
3027.0,2024-05-06T02:00Z,,Islington,1499.0,91.84815197398756,8.0,Medium,,3681.0
3028.0,06/05/2024 03AM,London,Islington,3521.0,59.52388944380652,,,Snowy,1010.0
3029.0,06/05/2024 04AM,London,,3060.0,119.37077831610358,8.0,Medium,,5798.0
3030.0,2099-00-00 99:99,London,Southwark,1061.0,104.2404487099063,6.0,Low,Dry,373.0
3031.0,TBD,,Chelsea,4920.0,63.301927318904106,4.0,Medium,Snowy,2774.0
3032.0,2024-05-06 07:00,,Kensington,,45.74368842156136,2.0,Low,Damaged,6587.0
3033.0,2024-05-06T08:00Z,London,Camden,3825.0,111.93632757313993,6.0,,,2671.0
3034.0,2024-05-06 09:00,,Chelsea,4435.0,76.14480545983969,7.0,Medium,Snowy,2524.0
3035.0,2024-05-06T10:00Z,London,Southwark,4657.0,60.77444329878972,2.0,High,Dry,7404.0
3036.0,TBD,London,Camden,204.0,17.369922110960367,0.0,Low,,7316.0
3037.0,2024-05-06T12:00Z,London,Southwark,977.0,104.49518539587629,6.0,,Dry,5101.0
3038.0,2024-05-06 13:00,,Chelsea,4550.0,16.52156567772068,9.0,Medium,,6729.0
3039.0,TBD,,,440.0,91.5986316539842,4.0,,Snowy,4618.0
3040.0,2024-05-06T15:00Z,,Southwark,15263.0,55.06968701278387,3.0,Low,Snowy,2118.0
3041.0,2024-05-06T16:00Z,,Chelsea,3795.0,84.99224063509473,9.0,High,Damaged,5101.0
3042.0,2024-05-06 17:00,,Camden,1179.0,49.226612582046855,,High,Snowy,2359.0
3043.0,,London,Chelsea,790.0,11.881525200498992,6.0,Low,Dry,2980.0
3044.0,TBD,London,Kensington,1209.0,22.992707974836048,9.0,Medium,Snowy,7387.0
3045.0,2099-00-00 99:99,,Chelsea,27741.0,53.5251473202387,5.0,,Dry,2127.0
3046.0,2024-05-06 21:00,London,,,11.580585209790044,2.0,,Wet,8619.0
3047.0,TBD,London,Camden,4088.0,21.308401182116103,9.0,Low,,5873.0
3048.0,2024-05-06T23:00Z,,Southwark,1238.0,68.32702940275033,1.0,,Wet,3968.0
3049.0,2099-00-00 99:99,,Southwark,1848.0,59.09447901240988,28.0,Medium,Damaged,16628.0
3050.0,2024-05-07T01:00Z,London,Southwark,3820.0,30.226152746215394,3.0,,,4955.0
3051.0,2024-05-07 02:00,,,26728.0,70.80836544120555,8.0,High,Snowy,8356.0
3052.0,2024-05-07T03:00Z,,Islington,4006.0,75.31224631070985,5.0,Medium,Damaged,6241.0
3053.0,07/05/2024 04AM,London,Southwark,1261.0,87.25912170678794,6.0,High,Dry,5335.0
3054.0,2024-05-07T05:00Z,London,Southwark,918.0,54.018742540903766,6.0,Low,Wet,4215.0
3055.0,2024-05-07 06:00,London,Kensington,4377.0,50.38160069272593,8.0,Low,Snowy,8967.0
3056.0,2099-00-00 99:99,,,526.0,91.71834797908745,1.0,Low,Damaged,8756.0
3057.0,2099-00-00 99:99,London,Islington,4060.0,-19.958599320055743,6.0,,Damaged,3512.0
3058.0,2024-05-07T09:00Z,London,,11108.0,74.17236500276682,5.0,,Damaged,4150.0
3059.0,2099-00-00 99:99,,Southwark,662.0,53.153425652858125,6.0,,Snowy,6482.0
3060.0,TBD,,,2080.0,115.29915200559088,1.0,,Damaged,7973.0
3061.0,07/05/2024 12PM,,,883.0,17.192180394229652,7.0,,Wet,8943.0
3062.0,,,,676.0,109.2771563950483,9.0,,Wet,20044.0
3063.0,,London,Southwark,153.0,107.37430717644467,,High,Snowy,4987.0
3064.0,2024-05-07 15:00,,Chelsea,,42.168806381942275,0.0,Low,,7030.0
3065.0,07/05/2024 04PM,London,Islington,2012.0,11.320637864910486,4.0,Medium,Dry,1655.0
3066.0,TBD,,,1777.0,119.16927314087349,5.0,High,,2085.0
3067.0,2099-00-00 99:99,London,Southwark,1208.0,45.10039201641299,3.0,High,Snowy,3857.0
3068.0,TBD,London,Islington,1196.0,99.79410773552411,7.0,Medium,Damaged,7532.0
,2099-00-00 99:99,London,Southwark,883.0,59.40988604580446,4.0,High,Dry,5912.0
3070.0,,,Southwark,425.0,51.194900627868066,5.0,Low,,8741.0
3071.0,2024-05-07T22:00Z,,Islington,2340.0,-1.503789135016266,1.0,Low,Snowy,5698.0
3072.0,TBD,,Camden,,28.6770620151435,9.0,Medium,Wet,6609.0
3073.0,2024-05-08 00:00,London,Islington,382.0,3.0877856492957667,42.0,Medium,Damaged,3752.0
3074.0,TBD,,Camden,1109.0,58.20929702297809,7.0,Low,Wet,290.0
3075.0,2099-00-00 99:99,London,Islington,4212.0,95.56658373543272,8.0,Medium,Snowy,804.0
3076.0,2099-00-00 99:99,,Islington,1589.0,28.945207740280207,5.0,Low,Damaged,2429.0
3077.0,2024-05-08T04:00Z,,Southwark,4694.0,69.71897204137969,5.0,,Damaged,30244.0
3078.0,2024-05-08T05:00Z,London,Chelsea,1138.0,-8.089396303813512,9.0,,Wet,8842.0
3079.0,08/05/2024 06AM,London,Southwark,1633.0,72.08250942231882,0.0,Low,Snowy,1382.0
3080.0,2099-00-00 99:99,London,Kensington,4032.0,15.399345448016776,7.0,,Snowy,5049.0
3081.0,TBD,London,Kensington,1620.0,,8.0,,Snowy,2282.0
3082.0,08/05/2024 09AM,,Islington,2623.0,99.91455347344709,9.0,High,Dry,4252.0
3083.0,TBD,,Kensington,2578.0,43.61828833257262,1.0,,Damaged,4409.0
3084.0,2099-00-00 99:99,,Chelsea,19215.0,32.07627003914562,5.0,,Wet,8595.0
3085.0,TBD,,Kensington,3763.0,56.16385238059686,3.0,High,Dry,3919.0
3086.0,TBD,London,Kensington,3916.0,83.83194409835865,6.0,High,Damaged,801.0
3087.0,2099-00-00 99:99,London,,181.0,21.29945213492671,2.0,Medium,Snowy,6314.0
3088.0,08/05/2024 03PM,,Kensington,2906.0,104.24057318262179,9.0,High,Dry,8718.0
3089.0,TBD,,Southwark,,32.024251071655186,0.0,Medium,Wet,
3090.0,2024-05-08 17:00,,,3413.0,76.84798369621933,8.0,,Damaged,2548.0
3091.0,08/05/2024 06PM,,Islington,4514.0,25.320992901053838,1.0,Medium,Snowy,
3092.0,08/05/2024 07PM,,Camden,4486.0,93.0460974098691,5.0,Medium,Dry,7096.0
3093.0,2024-05-08 20:00,,Kensington,1296.0,106.30747793065129,8.0,,Snowy,1635.0
3094.0,08/05/2024 09PM,,Southwark,25184.0,45.132993271933074,8.0,High,Dry,1728.0
3095.0,08/05/2024 10PM,,Kensington,1111.0,99.00423435306784,3.0,,Snowy,3486.0
3096.0,08/05/2024 11PM,,,3781.0,91.31915082189839,3.0,,Snowy,4756.0
3097.0,2024-05-09 00:00,,Islington,1654.0,18.33796031881822,9.0,Low,Snowy,20281.0
3098.0,,London,Islington,586.0,66.79043739966374,3.0,Medium,,8431.0
3099.0,2024-05-09T02:00Z,London,Islington,4487.0,66.7180296785875,0.0,Low,Wet,8782.0
3100.0,TBD,,Southwark,881.0,33.138217245913545,3.0,High,Dry,276.0
3101.0,09/05/2024 04AM,,Chelsea,1213.0,7.784561060024874,8.0,,Wet,6018.0
3102.0,09/05/2024 05AM,,,1897.0,9.519775223660575,2.0,Medium,Damaged,6319.0
3103.0,2099-00-00 99:99,London,Chelsea,2145.0,43.652323460270175,2.0,Low,Snowy,8942.0
3104.0,,London,Kensington,4564.0,48.15192830466734,2.0,,Dry,1269.0
3105.0,2099-00-00 99:99,,Southwark,,-2.949699482253994,6.0,High,Snowy,2424.0
3106.0,09/05/2024 09AM,London,Islington,11904.0,119.06658194955092,9.0,Medium,,6234.0
3107.0,2099-00-00 99:99,London,,4144.0,118.92206799178521,4.0,,Snowy,7351.0
3108.0,,London,Southwark,21584.0,-8.252938225401511,0.0,Low,Dry,4285.0
3109.0,09/05/2024 12PM,London,Islington,,41.436489125735804,9.0,,Dry,3502.0
3110.0,2024-05-09T13:00Z,London,Chelsea,3797.0,-8.603793171206112,3.0,Medium,Snowy,5484.0
3111.0,,London,Chelsea,1173.0,68.65894446893726,4.0,High,Snowy,3755.0
3112.0,2099-00-00 99:99,London,Chelsea,1743.0,15.889660834360921,4.0,Medium,,8534.0
3113.0,2024-05-09 16:00,,,4829.0,-17.111443754243098,1.0,,Dry,8364.0
3114.0,2024-05-09 17:00,London,Camden,3598.0,77.26995730560334,9.0,Low,Wet,6752.0
3115.0,2099-00-00 99:99,,Camden,4288.0,4.514045197437939,,Low,Damaged,
3116.0,TBD,,,29892.0,27.021393847870478,6.0,,Wet,7488.0
3117.0,2024-05-09T20:00Z,London,Southwark,675.0,74.14274402837862,2.0,Low,Dry,1432.0
3118.0,2099-00-00 99:99,,Camden,1395.0,36.36427106595001,4.0,Medium,,1912.0
3119.0,TBD,,Kensington,4475.0,117.51648800036789,5.0,,Dry,562.0
,09/05/2024 11PM,,Southwark,954.0,43.367740793484394,9.0,High,,4399.0
3121.0,2099-00-00 99:99,London,Kensington,2123.0,-7.902797784175014,0.0,High,Snowy,1881.0
3122.0,2024-05-10 01:00,London,Camden,21.0,49.590701319807124,3.0,,,8831.0
3123.0,2024-05-10 02:00,London,Kensington,4716.0,75.38397922623048,9.0,High,Dry,5749.0
3124.0,2024-05-10T03:00Z,,Kensington,2768.0,64.2120449758041,0.0,,Wet,8011.0
3125.0,2099-00-00 99:99,London,Camden,3008.0,46.474631592334454,4.0,Medium,Wet,7943.0
3126.0,TBD,London,,,57.969924044028154,2.0,Low,Dry,7086.0
3127.0,TBD,,Kensington,4691.0,31.076059231146587,4.0,Low,,4748.0
3128.0,2099-00-00 99:99,London,Southwark,3788.0,-17.61351932753632,6.0,High,,3567.0
3129.0,2099-00-00 99:99,London,Southwark,,76.94317686160844,0.0,Medium,Wet,5188.0
3130.0,,,Islington,929.0,64.47274673820672,0.0,,Dry,742.0
3131.0,2024-05-10 10:00,London,Southwark,485.0,75.9669716515435,2.0,High,Dry,727.0
3132.0,2024-05-10 11:00,,Chelsea,2774.0,-12.381829565603923,0.0,Medium,Dry,812.0
3133.0,TBD,London,Camden,11689.0,31.4289263594016,8.0,Low,Wet,1409.0
3134.0,TBD,,Islington,2669.0,-7.193142154436481,4.0,Medium,Snowy,26643.0
3135.0,2024-05-10 14:00,,Southwark,1873.0,64.68712340864573,7.0,High,,49947.0
3136.0,2024-05-10T15:00Z,London,,1366.0,113.53222162031484,0.0,High,Snowy,8785.0
3137.0,2024-05-10T16:00Z,,Kensington,3437.0,93.64841332866423,3.0,High,Snowy,8320.0
3138.0,2024-05-10T17:00Z,London,,693.0,111.52667074604436,0.0,,,1596.0
3139.0,TBD,London,Kensington,534.0,38.52278818816185,0.0,Medium,Snowy,98.0
3140.0,2099-00-00 99:99,,,26120.0,35.909449824315175,0.0,Low,Wet,6148.0
3141.0,2024-05-10 20:00,London,Kensington,,41.403189192873654,3.0,,,
3142.0,2099-00-00 99:99,,Kensington,291.0,72.25794218294372,6.0,,Wet,3992.0
3143.0,2024-05-10T22:00Z,,Camden,4604.0,68.78715678823016,8.0,Low,Dry,4625.0
3144.0,TBD,London,Camden,4150.0,65.05694114062248,24.0,Medium,Wet,2900.0
3145.0,11/05/2024 12AM,London,Kensington,2004.0,-9.224536189053039,6.0,,Dry,10103.0
3146.0,11/05/2024 01AM,,Islington,2027.0,110.24078991521912,0.0,High,,1701.0
3147.0,2099-00-00 99:99,,,2305.0,72.4383649733738,0.0,Medium,,
3148.0,TBD,,,1131.0,17.33868317203138,3.0,High,Snowy,797.0
3149.0,11/05/2024 04AM,,Islington,1156.0,109.685106406629,0.0,Medium,Dry,354.0
3150.0,2024-05-11T05:00Z,,Islington,1687.0,45.62047586178385,6.0,Medium,Dry,5142.0
3151.0,11/05/2024 06AM,,Southwark,4103.0,5.500003986395427,9.0,Medium,,3156.0
3152.0,2024-05-11 07:00,,Islington,2759.0,65.83533140317479,4.0,Medium,Dry,4155.0
3153.0,TBD,,,3690.0,40.62223926195603,3.0,Low,Damaged,3776.0
3154.0,2024-05-11 09:00,,Camden,2316.0,47.3263618532576,47.0,High,,7037.0
3155.0,2024-05-11 10:00,,,3946.0,55.32297594202341,9.0,,Dry,20706.0
3156.0,2024-05-11T11:00Z,London,Kensington,13458.0,35.277479914280335,9.0,Medium,Wet,687.0
3157.0,2099-00-00 99:99,,Southwark,193.0,20.991499236874134,7.0,High,Snowy,
3158.0,2099-00-00 99:99,London,Kensington,18712.0,39.69368397927737,0.0,High,Snowy,5372.0
3159.0,TBD,London,Camden,3119.0,24.27958134334741,9.0,Medium,Wet,1768.0
3160.0,TBD,London,Islington,,21.06862714517799,0.0,,,19994.0
3161.0,TBD,London,Chelsea,836.0,5.583733895726825,9.0,,,6769.0
3162.0,2024-05-11 17:00,,Kensington,3941.0,-5.717030978900368,7.0,,Damaged,1065.0
3163.0,,London,Camden,113.0,20.011583949690607,2.0,Low,Damaged,1936.0
3164.0,2024-05-11T19:00Z,,Chelsea,4904.0,79.62559201694744,8.0,,Damaged,20536.0
3165.0,11/05/2024 08PM,London,Islington,1369.0,-10.081299997206619,4.0,,Wet,2832.0
3166.0,TBD,London,Chelsea,1486.0,48.312783805054025,3.0,Low,Wet,1745.0
3167.0,11/05/2024 10PM,London,Islington,2101.0,14.903391364138296,5.0,High,,6198.0
3168.0,2024-05-11T23:00Z,London,Islington,3931.0,-7.6205812885386734,9.0,High,Snowy,34480.0
3169.0,2024-05-12T00:00Z,,,2069.0,-1.3817704294501638,2.0,Low,Damaged,8206.0
3170.0,2024-05-12T01:00Z,London,Camden,2066.0,-17.457044037272926,4.0,Medium,Damaged,8518.0
3171.0,2024-05-12 02:00,London,Southwark,2040.0,19.241550720233175,3.0,High,Damaged,4687.0
3172.0,2099-00-00 99:99,London,Southwark,11699.0,95.10459968464308,3.0,Low,Wet,5840.0
3173.0,,London,Camden,1477.0,,4.0,High,Damaged,3375.0
3174.0,2024-05-12T05:00Z,London,Chelsea,2976.0,112.30817796740274,2.0,,Wet,1250.0
3175.0,TBD,,,2777.0,15.333539735738407,7.0,Medium,Wet,1196.0
3176.0,TBD,London,Camden,27524.0,97.0301389970314,4.0,Medium,Snowy,5968.0
3177.0,2024-05-12 08:00,London,,2954.0,-15.607575530705953,5.0,High,Dry,8315.0
,2024-05-12T09:00Z,,Islington,3557.0,94.95995916134225,8.0,Low,,7450.0
3179.0,2024-05-12T10:00Z,London,,1134.0,110.60052129878763,6.0,Low,Dry,1434.0
3180.0,12/05/2024 11AM,,Chelsea,18876.0,18.7357468345631,9.0,High,,4959.0
3181.0,2024-05-12T12:00Z,,,25433.0,77.44665027577408,8.0,High,Damaged,1006.0
3182.0,2024-05-12 13:00,,,26799.0,71.95204592392965,5.0,,Damaged,6029.0
3183.0,TBD,London,Chelsea,23080.0,115.04770600930803,9.0,,Dry,7594.0
3184.0,2024-05-12T15:00Z,,,20244.0,57.46093442315894,3.0,Low,,90.0
3185.0,2099-00-00 99:99,London,Islington,1793.0,97.80910952390774,,High,Wet,2642.0
3186.0,2024-05-12 17:00,London,Camden,700.0,-18.907011096552342,5.0,High,Snowy,1308.0
3187.0,12/05/2024 06PM,,Southwark,2153.0,114.02690016226649,2.0,Low,Damaged,1834.0
3188.0,12/05/2024 07PM,London,,2528.0,58.50894079335376,8.0,High,Damaged,6324.0
3189.0,2099-00-00 99:99,London,Chelsea,21133.0,95.62914397399568,1.0,,Dry,2476.0
3190.0,12/05/2024 09PM,,Chelsea,3643.0,45.74391146275067,3.0,High,,5504.0
3191.0,2024-05-12 22:00,,Chelsea,4554.0,80.91638047969626,6.0,Medium,Dry,2607.0
3192.0,12/05/2024 11PM,,Camden,4806.0,9.219734738474669,6.0,,Damaged,7106.0
3193.0,13/05/2024 12AM,,Kensington,4680.0,36.66867803891448,7.0,,Wet,6102.0
3194.0,13/05/2024 01AM,London,Chelsea,1305.0,-17.33726015342625,5.0,,Dry,1289.0
3195.0,2024-05-13T02:00Z,London,Chelsea,4934.0,107.86999679663545,2.0,High,Dry,3517.0
3196.0,2024-05-13 03:00,London,,2620.0,-4.201326817837529,9.0,,,6753.0
3197.0,2024-05-13 04:00,London,Chelsea,,116.5442911018448,4.0,Low,Wet,7527.0
3198.0,2024-05-13T05:00Z,,,983.0,15.975340746952893,3.0,High,,8719.0
3199.0,2099-00-00 99:99,London,Southwark,28197.0,49.67570819310267,3.0,High,Wet,10282.0
3200.0,13/05/2024 07AM,,Camden,734.0,18.370634696169812,5.0,Low,Wet,5805.0
3201.0,2024-05-13 08:00,London,Chelsea,3446.0,-4.154303166799684,2.0,Medium,Damaged,1401.0
3202.0,2024-05-13 09:00,,Islington,2440.0,-5.602087921108206,3.0,Medium,Snowy,7927.0
3203.0,2024-05-13 10:00,London,Chelsea,2891.0,-9.5677239393714,9.0,Medium,Damaged,5808.0
3204.0,2099-00-00 99:99,London,,3371.0,103.15832294755964,6.0,High,Wet,47630.0
3205.0,TBD,,Southwark,1416.0,42.47573381346852,1.0,High,Dry,
3206.0,TBD,,Islington,4891.0,88.25913013961244,20.0,Low,Wet,912.0
3207.0,2099-00-00 99:99,,Southwark,4089.0,15.952340542728738,2.0,,Damaged,4742.0
3208.0,TBD,London,Southwark,23090.0,-19.259181172635923,6.0,Medium,Snowy,709.0
3209.0,2099-00-00 99:99,London,Chelsea,13616.0,9.549270765999124,2.0,,Damaged,7629.0
3210.0,2024-05-13 17:00,,Southwark,3137.0,109.63389877954884,2.0,Medium,,2044.0
3211.0,2024-05-13T18:00Z,London,Chelsea,13659.0,43.22003530709724,3.0,Medium,,4293.0
3212.0,13/05/2024 07PM,,Kensington,432.0,30.334713608467805,5.0,,Snowy,1079.0
3213.0,TBD,,Islington,1157.0,-14.842903131332635,7.0,,Damaged,5743.0
3214.0,13/05/2024 09PM,,,4064.0,103.07590438212554,9.0,Low,Dry,7304.0
3215.0,2024-05-13 22:00,,Islington,3945.0,90.65998936174044,6.0,Low,Wet,2150.0
3216.0,2024-05-13T23:00Z,,Chelsea,2343.0,28.004987826842026,44.0,High,Wet,
3217.0,2099-00-00 99:99,London,Kensington,341.0,28.20784076627673,6.0,,Wet,460.0
3218.0,2024-05-14 01:00,,Islington,771.0,64.29360482753557,3.0,,Snowy,4184.0
3219.0,2024-05-14 02:00,,Islington,4824.0,84.76580397164115,6.0,High,Snowy,8912.0
3220.0,TBD,,Camden,1834.0,47.96018843462476,1.0,Medium,Snowy,7615.0
3221.0,2024-05-14T04:00Z,,Camden,1198.0,38.138230566636466,2.0,Medium,Wet,3699.0
3222.0,2024-05-14T05:00Z,London,Kensington,140.0,71.17115509968336,2.0,Low,Damaged,1085.0
3223.0,14/05/2024 06AM,,Camden,,44.320414536444304,1.0,Medium,Wet,2419.0
3224.0,TBD,,Chelsea,3519.0,-19.76455925866115,5.0,,Dry,8199.0
3225.0,TBD,,Camden,10025.0,32.388157173888345,4.0,High,Snowy,7290.0
3226.0,2024-05-14 09:00,,Southwark,12366.0,89.06494676722805,5.0,Medium,Snowy,6839.0
3227.0,,,Chelsea,4018.0,102.17767074928703,9.0,,Wet,1013.0
3228.0,2024-05-14T11:00Z,London,,1901.0,26.11223433578906,5.0,,Wet,5056.0
3229.0,TBD,,,2945.0,26.112407052835703,0.0,,,3524.0
3230.0,14/05/2024 01PM,,,1514.0,48.65858217591533,6.0,Low,Damaged,7819.0
3231.0,2099-00-00 99:99,London,Islington,1205.0,22.607492768782084,5.0,High,,2655.0
3232.0,2099-00-00 99:99,London,Chelsea,28881.0,5.945765776223482,8.0,High,Dry,6649.0
3233.0,2099-00-00 99:99,,Chelsea,4046.0,39.02282709842113,,,Snowy,5451.0
3234.0,TBD,,Southwark,4337.0,27.309251125486846,7.0,,Dry,3758.0
3235.0,2099-00-00 99:99,,Chelsea,3268.0,21.822664501687935,8.0,,Wet,38893.0
3236.0,2024-05-14 19:00,,,92.0,,4.0,Low,Dry,1279.0
3237.0,2024-05-14T20:00Z,London,Chelsea,3533.0,100.55795111935369,5.0,Low,Damaged,6639.0
3238.0,2024-05-14T21:00Z,,Kensington,2738.0,118.75428096969853,8.0,Low,Wet,4761.0
3239.0,2024-05-14 22:00,,Camden,3261.0,109.37550145408052,3.0,,Dry,25452.0
3240.0,2024-05-14 23:00,London,Islington,1139.0,-10.088619985377258,4.0,,Snowy,332.0
3241.0,,,Kensington,2887.0,111.16011869448326,8.0,High,Dry,2344.0
3242.0,TBD,,Southwark,2111.0,115.66895050050113,0.0,Low,Wet,2492.0
3243.0,2099-00-00 99:99,London,Camden,2212.0,68.52217006272524,7.0,Medium,Snowy,6610.0
3244.0,2024-05-15T03:00Z,,Camden,2311.0,70.98593131133829,4.0,,Damaged,2389.0
3245.0,2099-00-00 99:99,London,Southwark,3811.0,40.56296588782134,43.0,Medium,Wet,3238.0
3246.0,TBD,,Islington,1293.0,74.06823582511153,3.0,,Damaged,4105.0
3247.0,2024-05-15 06:00,London,Islington,3004.0,-18.77304162245752,,Low,Damaged,3514.0
3248.0,2099-00-00 99:99,,Chelsea,1061.0,62.40238545387644,4.0,,,4328.0
3249.0,TBD,London,Chelsea,1994.0,26.70893268438039,1.0,High,Damaged,8082.0
3250.0,2024-05-15T09:00Z,London,Kensington,4653.0,76.48536619914462,5.0,,,4466.0
3251.0,TBD,,Chelsea,4410.0,20.918951040318397,59.0,Medium,Dry,2849.0
3252.0,TBD,,Southwark,17742.0,14.583685345256407,7.0,,Damaged,5641.0
